AuthorId,RecipeId,Rating,TestSetId
241493B,307522,True,37413.0
241493B,255324,False,37414.0
241493B,304573,False,37415.0
241493B,193370,True,37416.0
241493B,264533,False,37417.0
241493B,67256,False,37418.0
241493B,79715,False,37419.0
241493B,130506,False,37420.0
241493B,317203,True,37421.0
241493B,228387,False,37422.0
241493B,57444,False,37423.0
241493B,170973,False,37424.0
241493B,227403,True,37425.0
241493B,277979,True,37426.0
241493B,228712,True,37427.0
241493B,288933,False,37428.0
241493B,247054,True,37429.0
241493B,3595,True,37430.0
241493B,76436,False,37431.0
241493B,14519,False,37432.0
241493B,104086,False,37433.0
241493B,235007,False,37434.0
241493B,248660,False,37435.0
241493B,199275,True,37436.0
241493B,305568,True,37437.0
241493B,188130,True,37438.0
241493B,152747,False,37439.0
241493B,46990,True,37440.0
241493B,84247,True,37441.0
241493B,249660,True,37442.0
241493B,391709,True,37443.0
241493B,69372,True,37444.0
241493B,54466,True,37445.0
241493B,165742,True,37446.0
241493B,153075,True,37447.0
241493B,304892,True,37448.0
241493B,242804,True,37449.0
241493B,178154,True,37450.0
241493B,225387,False,37451.0
241493B,89834,True,37452.0
241493B,7169,True,37453.0
241493B,344048,True,37454.0
241493B,44833,True,37455.0
241493B,229104,True,37456.0
241493B,324034,True,37457.0
241493B,201657,True,37458.0
241493B,29598,True,37459.0
241493B,178820,False,37460.0
241493B,173875,False,37461.0
241493B,263414,True,37462.0
241493B,371206,True,37463.0
241493B,337831,True,37464.0
241493B,278948,False,37465.0
241493B,106227,False,37466.0
241493B,405749,True,37467.0
241493B,25703,True,37468.0
241493B,30214,True,37469.0
241493B,405481,False,37470.0
241493B,484207,False,37471.0
241493B,455332,False,37472.0
241493B,247595,True,37473.0
1978166D,129926,False,37474.0
1748856C,48635,True,37475.0
1484529B,261158,True,37476.0
1484529B,395196,True,37477.0
1484529B,16211,True,37478.0
55862D,4627,True,37479.0
438582B,105704,False,37480.0
2001906251E,150473,False,37481.0
2001636448B,1005,True,37482.0
2001636448B,21812,True,37483.0
2001636448B,80118,False,37484.0
2001636448B,275822,False,37485.0
734450D,10296,False,37486.0
815884C,18175,True,37487.0
407949C,38298,True,37488.0
407949C,30484,True,37489.0
407949C,18185,True,37490.0
407949C,123920,False,37491.0
407949C,86516,False,37492.0
407949C,84104,True,37493.0
931928D,42169,False,37494.0
931928D,108231,True,37495.0
398631D,375806,True,37496.0
2002230331D,185342,True,37497.0
2002230331D,17943,True,37498.0
637035D,369604,True,37499.0
637035D,86307,False,37500.0
637035D,406991,True,37501.0
637035D,40619,True,37502.0
637035D,54119,True,37503.0
637035D,83524,True,37504.0
637035D,413753,True,37505.0
637035D,61542,False,37506.0
637035D,155000,True,37507.0
637035D,37425,True,37508.0
637035D,404568,False,37509.0
637035D,54692,False,37510.0
637035D,391696,False,37511.0
2875184E,192438,False,37512.0
406856E,50722,True,37513.0
1802422410C,202308,False,37514.0
975839D,211638,False,37515.0
975839D,55045,False,37516.0
975839D,152439,True,37517.0
2633560B,32631,True,37518.0
2215468C,56103,False,37519.0
2215468C,5408,True,37520.0
2215468C,39087,True,37521.0
2215468C,435905,True,37522.0
2215468C,42272,False,37523.0
2001886571C,72963,True,37524.0
2001886571C,44321,True,37525.0
2647414E,81968,True,37526.0
2647414E,332884,False,37527.0
2647414E,360396,True,37528.0
1209954D,158832,False,37529.0
1209954D,36386,True,37530.0
663571A,185432,False,37531.0
1719760E,96730,False,37532.0
2002162977B,33951,False,37533.0
2002162977B,154024,True,37534.0
831867B,308107,True,37535.0
1286803D,573,False,37536.0
1286803D,61996,True,37537.0
1286803D,342177,False,37538.0
1286803D,324495,True,37539.0
1286803D,89722,False,37540.0
1286803D,347623,True,37541.0
1286803D,131415,True,37542.0
1286803D,105461,False,37543.0
1286803D,4546,True,37544.0
1286803D,119406,False,37545.0
1286803D,43886,True,37546.0
1286803D,401287,True,37547.0
1286803D,169595,False,37548.0
1286803D,320640,False,37549.0
1286803D,39087,True,37550.0
1286803D,124672,False,37551.0
1286803D,66976,True,37552.0
1286803D,43112,False,37553.0
1286803D,13252,True,37554.0
1286803D,85273,False,37555.0
1286803D,24906,True,37556.0
1286803D,37413,False,37557.0
1286803D,189450,False,37558.0
2474746E,86871,True,37559.0
192419E,343698,False,37560.0
1119867B,65491,True,37561.0
1119867B,86306,False,37562.0
1119867B,16836,False,37563.0
1119867B,39796,False,37564.0
1119867B,141983,True,37565.0
2000036170A,326509,True,37566.0
2002383911E,219251,True,37567.0
2882740C,307154,False,37568.0
529925C,350383,True,37569.0
529925C,35813,True,37570.0
529925C,87433,False,37571.0
529925C,283698,True,37572.0
529925C,53878,False,37573.0
529925C,191591,True,37574.0
529925C,239873,True,37575.0
529925C,222027,True,37576.0
2001318091C,89177,True,37577.0
2001318091C,74980,True,37578.0
831571B,219782,True,37579.0
1578265B,235347,True,37580.0
2002171658A,69173,False,37581.0
2876565C,257072,True,37582.0
2001391239D,130099,False,37583.0
2001717963B,57228,True,37584.0
2001282932B,30148,False,37585.0
2001282932B,36970,True,37586.0
2001282932B,45619,True,37587.0
2001282932B,24417,True,37588.0
2001781903C,238800,False,37589.0
315916B,142232,True,37590.0
1936231B,92095,False,37591.0
1803772037B,143429,False,37592.0
1803772037B,155413,False,37593.0
1803772037B,140280,True,37594.0
1803772037B,108072,False,37595.0
1803772037B,69664,False,37596.0
1803772037B,221457,True,37597.0
1803772037B,202656,True,37598.0
135229D,181770,True,37599.0
433921B,50979,False,37600.0
1958438B,53495,True,37601.0
1958438B,210901,True,37602.0
1958438B,211987,True,37603.0
426000A,21771,False,37604.0
426000A,30864,False,37605.0
426000A,29289,False,37606.0
1911060D,209764,False,37607.0
1800824905E,155629,False,37608.0
1700252C,498981,False,37609.0
1803701653D,8726,True,37610.0
2710220E,198715,True,37611.0
2000301957B,150384,True,37612.0
2000301957B,13371,True,37613.0
2000301957B,55469,True,37614.0
885163E,40022,False,37615.0
885163E,357464,True,37616.0
885163E,319787,True,37617.0
885163E,232169,True,37618.0
885163E,249021,True,37619.0
885163E,11527,True,37620.0
885163E,315906,False,37621.0
885163E,129456,True,37622.0
885163E,370230,False,37623.0
885163E,141385,True,37624.0
885163E,315425,True,37625.0
1214460A,63461,False,37626.0
1214460A,114704,True,37627.0
2001757166D,55754,True,37628.0
2001757166D,9351,False,37629.0
2001757166D,72902,False,37630.0
2001757166D,18955,True,37631.0
2001757166D,165138,True,37632.0
2001757166D,118166,True,37633.0
1803681493C,215414,False,37634.0
1803681493C,96925,False,37635.0
1803681493C,49387,True,37636.0
1802724677A,148068,True,37637.0
1702960B,107693,False,37638.0
2002037500E,141287,False,37639.0
2000968302B,89734,True,37640.0
439891A,3470,False,37641.0
194071C,97680,False,37642.0
194071C,139553,False,37643.0
2002290217A,50716,True,37644.0
2001313625E,213531,False,37645.0
2001313625E,68845,False,37646.0
2001313625E,149654,False,37647.0
2001313625E,216537,True,37648.0
2001313625E,82486,True,37649.0
1233577C,292060,True,37650.0
127414B,333361,True,37651.0
46542C,70954,True,37652.0
46542C,136689,True,37653.0
46542C,15286,True,37654.0
46542C,49232,False,37655.0
2200382E,3978,True,37656.0
2200382E,393491,False,37657.0
2200382E,95032,False,37658.0
2200382E,11476,True,37659.0
2200382E,51734,False,37660.0
2200382E,71017,False,37661.0
2200382E,59250,False,37662.0
2200382E,338966,False,37663.0
2200382E,152719,True,37664.0
2200382E,87877,False,37665.0
2200382E,190718,False,37666.0
2200382E,76991,True,37667.0
2200382E,103233,False,37668.0
2200382E,10344,True,37669.0
2200382E,281298,False,37670.0
2001430311A,70188,False,37671.0
2001430311A,88104,True,37672.0
2001430311A,14835,False,37673.0
2001430311A,161622,True,37674.0
2001430311A,65645,False,37675.0
2001430311A,256793,True,37676.0
2001430311A,37861,True,37677.0
2001430311A,99330,True,37678.0
2001430311A,121870,True,37679.0
2001430311A,106158,False,37680.0
2001430311A,22495,True,37681.0
2001430311A,242118,False,37682.0
2002086053E,396419,True,37683.0
2000956114D,308342,False,37684.0
165281A,35805,True,37685.0
165281A,435659,True,37686.0
165281A,88204,True,37687.0
344052A,165254,True,37688.0
2515086A,21132,True,37689.0
2515086A,75012,False,37690.0
2515086A,96392,True,37691.0
403108C,15580,True,37692.0
403108C,57085,True,37693.0
403108C,48532,True,37694.0
403108C,30676,True,37695.0
403108C,114426,False,37696.0
403108C,60339,False,37697.0
403108C,14519,False,37698.0
403108C,26389,True,37699.0
403108C,25446,True,37700.0
237551B,412087,True,37701.0
79250C,393874,False,37702.0
481580C,187362,True,37703.0
1234306D,113510,False,37704.0
1234306D,32204,True,37705.0
1234306D,495284,False,37706.0
1234306D,103775,True,37707.0
2002107230A,50530,True,37708.0
2002424117D,40118,False,37709.0
2002424117D,93373,True,37710.0
2002424117D,74986,False,37711.0
2002424117D,27195,True,37712.0
2002424117D,66512,True,37713.0
2002424117D,27208,True,37714.0
2002424117D,184216,False,37715.0
2002424117D,25885,True,37716.0
2002424117D,51230,True,37717.0
2002424117D,75366,True,37718.0
2002424117D,66006,True,37719.0
2002424117D,61843,True,37720.0
2002424117D,64302,True,37721.0
2002424117D,19859,True,37722.0
2002424117D,72638,True,37723.0
2002424117D,59517,True,37724.0
2002424117D,73095,True,37725.0
2002424117D,150739,True,37726.0
2002424117D,31061,False,37727.0
2002424117D,195164,True,37728.0
2002424117D,76930,True,37729.0
2002424117D,94282,True,37730.0
2002424117D,57772,True,37731.0
2002424117D,111514,False,37732.0
2002424117D,50135,False,37733.0
2002424117D,56103,True,37734.0
2002424117D,123403,False,37735.0
2002424117D,97491,False,37736.0
2002424117D,93148,False,37737.0
2002424117D,208501,False,37738.0
2002424117D,59176,False,37739.0
2002424117D,25825,True,37740.0
2002424117D,63689,True,37741.0
2002424117D,97356,True,37742.0
2002424117D,25179,True,37743.0
2002424117D,43165,True,37744.0
2002424117D,43999,True,37745.0
2002424117D,56282,True,37746.0
2002424117D,28954,True,37747.0
2002424117D,98935,False,37748.0
2002424117D,121542,False,37749.0
2002424117D,119123,False,37750.0
2002424117D,29939,True,37751.0
2002424117D,26297,False,37752.0
2002424117D,35393,True,37753.0
81610C,13948,True,37754.0
1006706D,269268,False,37755.0
1006706D,8579,False,37756.0
38664C,93885,True,37757.0
2001388045D,84698,False,37758.0
1581646C,45809,False,37759.0
2000085282E,100291,True,37760.0
2000085282E,285115,True,37761.0
2787983D,33009,True,37762.0
2002245554A,115929,True,37763.0
2002245554A,358250,True,37764.0
517842C,176323,False,37765.0
1942967D,157332,True,37766.0
1942967D,64493,True,37767.0
1942967D,171648,True,37768.0
1942967D,185026,True,37769.0
1942967D,55140,True,37770.0
1942967D,12039,False,37771.0
1803274268A,48588,True,37772.0
2002361321B,40497,True,37773.0
2002580534D,43475,True,37774.0
2002580534D,37336,True,37775.0
2002580534D,83950,True,37776.0
1802419093B,81851,True,37777.0
1802419093B,86484,True,37778.0
1802419093B,116930,False,37779.0
1561029E,229425,True,37780.0
305716C,7294,True,37781.0
305716C,31314,False,37782.0
2001937846D,237025,True,37783.0
66666E,13549,True,37784.0
66666E,11189,False,37785.0
2300653E,73724,True,37786.0
2000900693C,31901,True,37787.0
2002319529C,342234,True,37788.0
883261C,280884,True,37789.0
883261C,298372,True,37790.0
883261C,51640,False,37791.0
883261C,292990,False,37792.0
883261C,50755,False,37793.0
883261C,196086,True,37794.0
883261C,8673,False,37795.0
883261C,282229,True,37796.0
883261C,77324,False,37797.0
883261C,64915,True,37798.0
883261C,359876,False,37799.0
883261C,5090,True,37800.0
883261C,383440,False,37801.0
883261C,323592,False,37802.0
883261C,359522,False,37803.0
883261C,24487,False,37804.0
883261C,219945,False,37805.0
883261C,268795,True,37806.0
883261C,138245,True,37807.0
883261C,167241,True,37808.0
883261C,352567,False,37809.0
883261C,72752,False,37810.0
2543218E,236658,True,37811.0
2001290740A,247924,False,37812.0
1224402C,107440,False,37813.0
1803606009B,59434,True,37814.0
2254511A,665,True,37815.0
2254511A,216437,True,37816.0
2254511A,29664,True,37817.0
1725402E,117892,False,37818.0
2001437548B,272416,False,37819.0
1630034A,201863,True,37820.0
1630034A,336690,False,37821.0
1630034A,56743,True,37822.0
1549880A,45809,True,37823.0
1549880A,200296,True,37824.0
1549880A,166100,True,37825.0
1549880A,8513,True,37826.0
1549880A,44390,True,37827.0
1549880A,253736,True,37828.0
1549880A,52035,True,37829.0
810882B,473806,False,37830.0
810882B,103237,True,37831.0
810882B,306167,False,37832.0
810882B,49068,True,37833.0
810882B,189445,True,37834.0
810882B,54351,False,37835.0
810882B,314618,False,37836.0
810882B,50401,True,37837.0
810882B,292872,False,37838.0
810882B,110889,True,37839.0
325427B,67570,True,37840.0
608368B,278071,True,37841.0
1575705E,164056,True,37842.0
1803313206B,212964,False,37843.0
10896D,83265,False,37844.0
1802681416B,209362,False,37845.0
2915241C,21101,True,37846.0
1916899A,24685,True,37847.0
735875E,38846,True,37848.0
85703D,96514,True,37849.0
2001425675E,9353,True,37850.0
2001425675E,98213,True,37851.0
2001425675E,152441,True,37852.0
2001425675E,65768,True,37853.0
2001425675E,109617,False,37854.0
2002527644E,60520,True,37855.0
2002527644E,364375,False,37856.0
2002527644E,11672,False,37857.0
1725014E,119032,True,37858.0
243420B,135856,True,37859.0
2002350439C,53301,True,37860.0
2000455447A,162726,False,37861.0
469585B,45000,True,37862.0
1602497B,35594,True,37863.0
1802971374E,280242,True,37864.0
1802971374E,48241,True,37865.0
1802971374E,9989,True,37866.0
1802971374E,309918,False,37867.0
2923841E,20036,True,37868.0
1432428C,524628,True,37869.0
2001580703C,418149,False,37870.0
1803589693A,466827,True,37871.0
2610517B,247934,False,37872.0
2002403433A,27757,False,37873.0
2002403433A,422465,False,37874.0
2371145C,203964,True,37875.0
518912A,224276,True,37876.0
603934A,29286,True,37877.0
44438E,150863,True,37878.0
2010296B,159348,True,37879.0
2010296B,140816,True,37880.0
170535D,441320,False,37881.0
170535D,282040,False,37882.0
170535D,395145,True,37883.0
170535D,188314,True,37884.0
170535D,4493,True,37885.0
170535D,334679,False,37886.0
2001172369B,423684,True,37887.0
2001172369B,53874,False,37888.0
1959455E,457907,True,37889.0
1959455E,24041,True,37890.0
1959455E,106872,False,37891.0
1959455E,26110,True,37892.0
1959455E,42292,False,37893.0
1959455E,239398,True,37894.0
1959455E,32204,False,37895.0
1959455E,8926,False,37896.0
1959455E,97831,True,37897.0
2002298088D,311299,False,37898.0
2002298088D,116787,True,37899.0
2001899285B,79506,True,37900.0
2002667312B,53904,True,37901.0
876883B,424498,True,37902.0
2002267276D,153034,True,37903.0
2002267276D,114351,True,37904.0
1458768E,13781,False,37905.0
913712D,19135,False,37906.0
2000812212A,92446,True,37907.0
2000812212A,376321,False,37908.0
2000812212A,323827,False,37909.0
2000812212A,266045,True,37910.0
2000812212A,16043,True,37911.0
2000812212A,417764,False,37912.0
2000812212A,399850,False,37913.0
2000812212A,248806,False,37914.0
2000812212A,414682,False,37915.0
2000812212A,415855,False,37916.0
2000812212A,159170,False,37917.0
2000812212A,298896,True,37918.0
2000812212A,365773,True,37919.0
2000812212A,71245,True,37920.0
2000812212A,16399,False,37921.0
2000812212A,164344,False,37922.0
2000812212A,145728,True,37923.0
2000812212A,260654,False,37924.0
2000812212A,428627,False,37925.0
2000812212A,349346,True,37926.0
2000812212A,329560,True,37927.0
2000812212A,36580,False,37928.0
2000812212A,372098,False,37929.0
2000812212A,44406,True,37930.0
2000812212A,367518,False,37931.0
2000812212A,298665,True,37932.0
2000812212A,146443,True,37933.0
2000812212A,335837,True,37934.0
2000812212A,414189,True,37935.0
2000812212A,225428,False,37936.0
2000812212A,387606,False,37937.0
2000812212A,130251,False,37938.0
2000812212A,156073,False,37939.0
2000397467E,366980,False,37940.0
2000356917C,35889,True,37941.0
2001478963A,406816,False,37942.0
2001463712D,49480,False,37943.0
576443B,61382,False,37944.0
1800084607E,111662,False,37945.0
712775E,9326,True,37946.0
1264544E,17584,True,37947.0
2002871852D,104747,True,37948.0
2002871852D,378398,False,37949.0
647505C,246507,True,37950.0
529049A,41615,True,37951.0
529049A,73062,True,37952.0
529049A,31516,True,37953.0
529049A,49387,True,37954.0
529049A,71732,False,37955.0
529049A,48241,True,37956.0
529049A,13630,True,37957.0
529049A,107997,False,37958.0
529049A,43469,False,37959.0
529049A,85684,False,37960.0
529049A,45070,True,37961.0
2000777132E,71967,False,37962.0
2000777132E,214777,True,37963.0
1802417942B,97358,True,37964.0
712529B,294606,True,37965.0
599319B,51351,True,37966.0
318508E,80671,False,37967.0
318508E,50575,False,37968.0
318508E,107054,True,37969.0
318508E,101349,True,37970.0
318508E,31040,True,37971.0
318508E,79024,True,37972.0
318508E,51936,True,37973.0
318508E,89284,False,37974.0
318508E,195649,True,37975.0
318508E,122610,True,37976.0
777355D,109996,True,37977.0
1640215C,202376,False,37978.0
2001213759C,25972,False,37979.0
2001213759C,109872,False,37980.0
2001213759C,246601,False,37981.0
959326A,83475,True,37982.0
959326A,31225,True,37983.0
218893D,50722,False,37984.0
218893D,191098,False,37985.0
1111223A,45809,False,37986.0
1111223A,35988,True,37987.0
1111223A,99423,False,37988.0
1111223A,56902,False,37989.0
2001896772C,398514,True,37990.0
1155124A,158883,False,37991.0
2001690407C,76416,True,37992.0
86996E,71557,True,37993.0
1802632885B,375804,False,37994.0
1802632885B,41685,True,37995.0
1802632885B,182115,True,37996.0
1802632885B,264708,True,37997.0
2770089B,125685,False,37998.0
835173A,66575,True,37999.0
161421C,57007,False,38000.0
285373B,139976,True,38001.0
2001727909C,44289,True,38002.0
2001727909C,97498,True,38003.0
189787C,223424,True,38004.0
2001798969C,2072,False,38005.0
2001798969C,96923,True,38006.0
1547388A,111921,True,38007.0
2002789945A,319370,True,38008.0
96094A,43900,True,38009.0
2002190157A,187391,True,38010.0
2684819A,259573,False,38011.0
2684819A,222625,False,38012.0
2684819A,391822,True,38013.0
879045E,2886,False,38014.0
743450D,28768,False,38015.0
1449107D,8060,True,38016.0
1449107D,187260,False,38017.0
1449107D,27210,False,38018.0
554837E,133448,True,38019.0
2001720311E,20233,True,38020.0
341305E,87782,False,38021.0
341305E,178530,False,38022.0
341305E,94308,True,38023.0
341305E,38748,False,38024.0
341305E,2677,False,38025.0
341305E,85589,False,38026.0
728367B,150473,False,38027.0
1353604E,147390,True,38028.0
46130483B,157208,False,38029.0
2916575B,79921,True,38030.0
2001815355C,109767,False,38031.0
2787162A,105051,False,38032.0
1755112D,200507,True,38033.0
1006517B,68432,False,38034.0
1582498D,333005,False,38035.0
1582498D,135686,False,38036.0
1347506A,247696,True,38037.0
1347506A,112683,False,38038.0
1347506A,89124,True,38039.0
1347506A,375359,True,38040.0
850233A,41765,True,38041.0
604180B,43509,True,38042.0
604180B,20765,True,38043.0
604180B,240604,False,38044.0
245332B,135394,True,38045.0
2001896348A,48373,False,38046.0
2001896348A,276860,False,38047.0
2001896348A,52366,True,38048.0
1803653057B,13892,False,38049.0
591416D,321959,False,38050.0
1327907B,5000,True,38051.0
2001641692E,68609,True,38052.0
2001729053A,46922,False,38053.0
2425426D,12626,False,38054.0
467383D,283072,True,38055.0
467383D,20048,False,38056.0
467383D,48978,True,38057.0
1402544B,45330,True,38058.0
830949C,51639,True,38059.0
830949C,45689,True,38060.0
780977A,67256,False,38061.0
2000048034A,5000,True,38062.0
2000048034A,99272,False,38063.0
2000048034A,28091,True,38064.0
2000048034A,4627,True,38065.0
2000048034A,97496,False,38066.0
2000048034A,85629,True,38067.0
313371C,16576,True,38068.0
2538785B,139170,False,38069.0
316306B,26350,True,38070.0
316306B,133821,True,38071.0
316306B,56103,False,38072.0
2002337416C,142371,True,38073.0
2001662752A,39812,True,38074.0
2001662752A,34533,False,38075.0
2001662752A,59661,True,38076.0
2001662752A,145492,True,38077.0
2001662752A,35825,False,38078.0
2001662752A,23073,False,38079.0
2001662752A,44459,False,38080.0
1802926935D,55438,True,38081.0
123715E,82959,True,38082.0
353306B,272270,False,38083.0
353306B,100481,True,38084.0
353306B,322580,False,38085.0
353306B,65049,True,38086.0
353306B,35997,False,38087.0
353306B,133911,False,38088.0
353306B,38041,False,38089.0
353306B,223660,True,38090.0
353306B,219782,False,38091.0
353306B,94424,False,38092.0
353306B,136822,False,38093.0
353306B,103961,False,38094.0
460531A,30358,False,38095.0
543029D,175469,True,38096.0
620014D,129873,False,38097.0
140002A,45270,True,38098.0
1803137264E,2886,True,38099.0
2000199040C,134453,True,38100.0
1803144051A,74438,False,38101.0
1803144051A,100356,True,38102.0
1803144051A,304,True,38103.0
1803144051A,96181,True,38104.0
1803144051A,69516,True,38105.0
1803144051A,398533,False,38106.0
1803144051A,416114,True,38107.0
2001089856E,474794,True,38108.0
376986A,208148,True,38109.0
376986A,200673,False,38110.0
2001488521C,266865,True,38111.0
2002267372D,25885,False,38112.0
959440D,29329,False,38113.0
959440D,31782,False,38114.0
2001322038B,250731,True,38115.0
2669445C,151981,True,38116.0
2001720049A,96895,True,38117.0
12094513E,353256,False,38118.0
1803007872E,9272,True,38119.0
2001579766A,23425,False,38120.0
2001579766A,230957,True,38121.0
2001579766A,130952,True,38122.0
2001579766A,99254,True,38123.0
2001579766A,74982,True,38124.0
2001579766A,135272,True,38125.0
2001741571E,4667,False,38126.0
182055B,16913,True,38127.0
65953A,141118,False,38128.0
872071C,194400,False,38129.0
2002175450A,411314,True,38130.0
704271C,17385,True,38131.0
272824D,40022,False,38132.0
272824D,104686,True,38133.0
272824D,177655,True,38134.0
498514C,163283,False,38135.0
25672C,209388,False,38136.0
833777A,326845,False,38137.0
250443B,98447,True,38138.0
250443B,33921,False,38139.0
657274D,102598,True,38140.0
2001368245C,38112,True,38141.0
550902C,286750,False,38142.0
550902C,50638,True,38143.0
2001329489E,199579,False,38144.0
516585E,175774,True,38145.0
2001688204E,22108,False,38146.0
2001688204E,89204,True,38147.0
2001688204E,15656,True,38148.0
1803443762B,55628,False,38149.0
476749C,76330,True,38150.0
169623C,63803,True,38151.0
2002254458D,67293,False,38152.0
2000304807E,36252,True,38153.0
2000304807E,7884,True,38154.0
2000304807E,10948,True,38155.0
2000304807E,43394,True,38156.0
2000091116A,57443,True,38157.0
2000091116A,176401,True,38158.0
932601B,97085,False,38159.0
2001146274A,2886,True,38160.0
2265193E,83260,False,38161.0
2265193E,129598,True,38162.0
2001178566C,126623,False,38163.0
2001269634D,54257,True,38164.0
2001269634D,121583,True,38165.0
2001269634D,34149,True,38166.0
2001269634D,201816,False,38167.0
2001269634D,62868,True,38168.0
2001269634D,10677,False,38169.0
2001269634D,27554,False,38170.0
2001269634D,40633,False,38171.0
2001269634D,126474,False,38172.0
2001269634D,54252,True,38173.0
2001269634D,26333,False,38174.0
2001269634D,63750,True,38175.0
2001269634D,117200,True,38176.0
2001269634D,222631,False,38177.0
2001269634D,181655,True,38178.0
2001269634D,26337,False,38179.0
2001269634D,45975,False,38180.0
2001269634D,112993,True,38181.0
2001269634D,13200,True,38182.0
2001269634D,316083,True,38183.0
2001269634D,21104,False,38184.0
2001269634D,42293,False,38185.0
2001269634D,46353,True,38186.0
2001269634D,182489,True,38187.0
2001269634D,85096,True,38188.0
2001269634D,11463,True,38189.0
2001269634D,141928,False,38190.0
2001269634D,55885,True,38191.0
2001269634D,74449,True,38192.0
2001269634D,160330,True,38193.0
2001269634D,257404,True,38194.0
2001269634D,31901,False,38195.0
2001269634D,126611,True,38196.0
2001269634D,99708,True,38197.0
2001269634D,243487,False,38198.0
2001269634D,385071,False,38199.0
2001269634D,79294,True,38200.0
2001269634D,90001,False,38201.0
2001269634D,33170,False,38202.0
2001269634D,71074,False,38203.0
2001269634D,96994,True,38204.0
2001269634D,157571,False,38205.0
2001269634D,98852,True,38206.0
2001269634D,155959,True,38207.0
2001269634D,131602,False,38208.0
2001269634D,129686,True,38209.0
2001269634D,28248,False,38210.0
2001269634D,116151,True,38211.0
2001269634D,181802,False,38212.0
2001269634D,106227,True,38213.0
2001269634D,229569,False,38214.0
2001269634D,98918,True,38215.0
2001269634D,140877,False,38216.0
2001269634D,37310,True,38217.0
2001269634D,11347,False,38218.0
2001269634D,338611,False,38219.0
2001269634D,213080,True,38220.0
593780E,30216,True,38221.0
305315E,157267,False,38222.0
2682248C,188633,False,38223.0
2682248C,213485,False,38224.0
2682248C,357905,True,38225.0
2682248C,224390,True,38226.0
2682248C,72608,True,38227.0
2682248C,32130,True,38228.0
2682248C,107235,False,38229.0
2682248C,211225,True,38230.0
2457894B,51555,True,38231.0
2076826B,22747,True,38232.0
1802638420A,73348,False,38233.0
1802638420A,50213,True,38234.0
1802638420A,181230,True,38235.0
1565999C,116169,True,38236.0
2001650792D,128094,True,38237.0
2001547021B,30358,True,38238.0
2001547021B,13389,False,38239.0
424571B,33944,False,38240.0
43519193B,354979,True,38241.0
43519193B,26845,True,38242.0
43519193B,70165,False,38243.0
43519193B,233108,True,38244.0
43519193B,308361,True,38245.0
43519193B,328378,True,38246.0
43519193B,135585,True,38247.0
43519193B,34688,False,38248.0
43519193B,54257,True,38249.0
43519193B,296250,False,38250.0
322060D,204223,True,38251.0
2001321368B,56117,True,38252.0
551039D,139694,True,38253.0
265831A,279954,False,38254.0
434875E,434121,True,38255.0
2274973C,91640,False,38256.0
467776E,17990,True,38257.0
1635207A,20545,True,38258.0
786983B,195484,True,38259.0
786983B,101027,True,38260.0
786983B,108512,False,38261.0
786983B,73051,True,38262.0
786983B,42780,False,38263.0
786983B,265576,True,38264.0
786983B,23746,True,38265.0
786983B,143028,True,38266.0
786983B,76384,True,38267.0
614211C,99550,False,38268.0
224172C,134627,True,38269.0
224172C,437867,False,38270.0
882628C,2886,True,38271.0
1750892B,70224,False,38272.0
447632A,146439,False,38273.0
447632A,263283,True,38274.0
447632A,165367,False,38275.0
447632A,39689,True,38276.0
556124A,49591,True,38277.0
1338937A,168622,True,38278.0
1338937A,66665,False,38279.0
1338937A,185146,False,38280.0
2001969439E,192069,True,38281.0
2001277186E,68734,True,38282.0
2001277186E,21003,True,38283.0
516153C,82594,False,38284.0
516153C,13098,True,38285.0
516153C,185342,True,38286.0
516153C,400088,False,38287.0
516153C,22060,False,38288.0
516153C,294720,True,38289.0
516153C,296021,True,38290.0
516153C,16662,True,38291.0
516153C,39554,True,38292.0
516153C,149395,False,38293.0
516153C,14086,True,38294.0
516153C,289966,False,38295.0
516153C,10744,True,38296.0
516153C,91792,False,38297.0
516153C,279861,False,38298.0
516153C,83743,False,38299.0
516153C,39798,True,38300.0
516153C,98733,False,38301.0
516153C,32844,True,38302.0
516153C,157032,True,38303.0
516153C,79308,True,38304.0
516153C,74279,False,38305.0
516153C,86897,False,38306.0
516153C,51997,False,38307.0
2002064819E,327634,False,38308.0
228267A,394975,True,38309.0
760644D,158832,False,38310.0
2631905B,339453,True,38311.0
1802688701C,172648,False,38312.0
2002761625E,226152,True,38313.0
2002761625E,134053,True,38314.0
2002761625E,73062,False,38315.0
2002761625E,67742,True,38316.0
2002761625E,130763,False,38317.0
2002761625E,32681,True,38318.0
2002761625E,21151,True,38319.0
2002761625E,96289,False,38320.0
2002761625E,96988,False,38321.0
2002761625E,193897,False,38322.0
2002761625E,225322,True,38323.0
2002761625E,141290,True,38324.0
2002761625E,30263,False,38325.0
2002761625E,24072,True,38326.0
2002761625E,26516,True,38327.0
2002761625E,18675,True,38328.0
2002761625E,111205,True,38329.0
2002761625E,41517,False,38330.0
2002761625E,36810,False,38331.0
2002761625E,343627,True,38332.0
2002761625E,235064,True,38333.0
2002761625E,168161,False,38334.0
2002761625E,214564,False,38335.0
2002761625E,13228,False,38336.0
2002761625E,160527,True,38337.0
2002761625E,189411,True,38338.0
2002761625E,23223,True,38339.0
2002761625E,307405,True,38340.0
2002761625E,141306,True,38341.0
2002761625E,89025,True,38342.0
