AuthorId,RecipeId,Rating,Like,TestSetId
2002187157B,87374,True,False,
2002187157B,89204,True,False,
2002187157B,29544,False,False,
2002187157B,12568,False,False,
2002187157B,98751,True,False,
2002187157B,110363,True,False,
2002187157B,34657,True,False,
2002187157B,37000,True,False,
2002187157B,90000,False,False,
2002187157B,94521,True,False,
2002187157B,31049,False,True,
2002187419A,311867,True,False,
2002187606E,50816,False,False,
2002187693C,71913,False,False,
2002188234C,369386,True,False,
2002188457A,88486,False,False,
2002188611B,14358,False,False,
2002188611B,14995,True,False,
2002189435C,38846,True,False,
2002189435C,10309,True,False,
2002189435C,66236,True,False,
2002189435C,133184,False,False,
2002189435C,447113,True,False,
2002189435C,17123,True,False,
2002189519A,83701,True,True,
2002189935D,33092,True,False,
2002189935D,63199,True,False,
2002189935D,68740,False,False,
2002189935D,11727,True,False,
2002189935D,166277,False,False,
2002189935D,111102,False,False,
2002189935D,231666,True,False,
2002189935D,347019,False,False,
2002189935D,28148,True,False,
2002189935D,1809,True,False,
2002189935D,466456,True,False,
2002189935D,90571,False,False,
2002189935D,34839,True,False,
2002189935D,81730,True,False,
2002189935D,88765,True,False,
2002189935D,76,True,False,
2002190113E,155442,False,False,
2002190208B,320924,False,False,
2002190450D,190567,False,False,
2002190986B,150591,False,False,
2002190986B,82945,True,False,
2002190986B,72787,False,False,
2002190986B,44126,True,False,
2002190986B,44201,False,False,
2002190986B,66603,False,False,
2002190986B,187362,True,True,
2002191066A,280699,True,False,
2002191066A,10294,True,True,
2002191214A,363919,False,True,
2002191394A,361518,True,True,
2002191963E,95068,True,False,
2002191963E,62254,False,True,
2002191963E,195199,True,True,
2002192060D,12458,False,False,
2002192060D,29493,False,False,
2002192060D,78712,True,False,
2002192060D,74223,True,False,
2002192060D,349475,True,False,
2002192060D,132301,False,False,
2002192060D,90536,True,False,
2002192060D,67898,True,False,
2002192060D,129975,False,False,
2002192060D,12117,True,False,
2002192060D,155186,True,False,
2002192060D,43105,False,False,
2002192060D,81687,False,True,
2002192060D,52603,True,True,
2002192173A,141928,False,False,
2002192908D,67386,False,False,
2002193183E,17987,True,False,
2002193784E,26370,False,False,
2002193935E,5365,True,False,
2002194117A,131018,True,False,
2002194117A,70646,True,False,
2002194188B,63689,True,True,
2002194270C,114789,False,True,
2002194482C,63503,False,False,
2002194605A,17394,True,False,
2002194653A,51919,False,False,
2002194788D,29491,False,False,
2002194788D,29718,True,False,
2002195093C,262885,False,False,
2002195093C,18651,True,False,
2002195093C,8600,True,False,
2002195093C,89204,True,True,
2002195176B,494515,False,False,
2002195236D,9155,True,False,
2002195257E,495222,True,False,
2002195257E,487667,False,False,
2002195391D,45809,False,False,
2002195391D,78204,True,False,
2002195391D,607,True,True,
2002195734C,129736,True,False,
2002195751C,40993,True,False,
2002195824E,210560,True,True,
2002196149A,69214,True,False,
2002196149A,42214,True,False,
2002196149A,32426,True,False,
2002196149A,24205,True,False,
2002196149A,63936,True,False,
2002196149A,28851,False,False,
2002196149A,60047,True,False,
2002196149A,18762,True,False,
2002196149A,36518,True,False,
2002196149A,42720,False,False,
2002196149A,33525,False,False,
2002196149A,44076,False,False,
2002196149A,67777,True,False,
2002196149A,55241,False,False,
2002196149A,90877,True,False,
2002196149A,26257,False,False,
2002196149A,25795,False,False,
2002196149A,29884,True,False,
2002196149A,16470,True,False,
2002196149A,31414,True,False,
2002196149A,13077,False,False,
2002196149A,42891,False,False,
2002196149A,37758,True,False,
2002196330E,80213,False,False,
2002196554C,204976,False,False,
2002196677A,38321,True,False,
2002196677A,313688,True,False,
2002196857A,83701,True,False,
2002196953C,137647,True,False,
2002196985D,97010,False,False,
2002197609E,117892,True,False,
2002197768A,117021,True,False,
2002197768A,145473,False,False,
2002198137D,17607,False,False,
2002198359C,218429,True,False,
2002198514D,143640,True,False,
2002198514D,48817,False,False,
2002198514D,96499,True,False,
2002198514D,262753,True,False,
2002198668E,34474,True,False,
2002198668E,13982,True,False,
2002198678A,18822,False,False,
2002198678A,20289,False,False,
2002198678A,152413,False,False,
2002198821C,99025,True,False,
2002198949D,145388,False,True,
2002199049A,105594,True,False,
2002199525A,238994,False,False,
2002199700C,88304,True,False,
2002199700C,74634,True,False,
2002199700C,139988,True,False,
2002199700C,89168,True,False,
2002199700C,197792,True,False,
2002199700C,73061,False,False,
2002199700C,36386,True,False,
2002199704C,196167,False,False,
2002199704C,382729,False,False,
2002199704C,78185,False,False,
2002199704C,11262,True,False,
2002199704C,171094,True,False,
2002199704C,360410,False,False,
2002199704C,141385,True,False,
2002199704C,245439,True,False,
2002199704C,25463,False,False,
2002199704C,428652,True,False,
2002199704C,88798,True,False,
2002199704C,51081,True,False,
2002199704C,385817,True,False,
2002199704C,11389,False,False,
2002199704C,122167,True,False,
2002199704C,228781,False,False,
2002199704C,44833,True,False,
2002199704C,359320,True,False,
2002199704C,248106,False,True,
2002199704C,290358,False,True,
2002199704C,198710,False,True,
2002199968E,281411,True,False,
2002200099C,57621,True,False,
2002200382A,17615,True,False,
2002200466B,350954,True,False,
2002200466B,185797,True,False,
2002200488D,69173,False,False,
2002200488D,76616,True,False,
2002200554C,90502,True,False,
2002200598A,140050,True,True,
2002200860D,27221,True,False,
2002200860D,9836,False,False,
2002201164B,138528,False,False,
2002201164B,149886,True,False,
2002201164B,22782,True,False,
2002201164B,224522,True,False,
2002201164B,2819,True,False,
2002201259E,194400,False,False,
2002201265B,464815,True,True,
2002201295C,27819,True,False,
2002201341A,101954,False,True,
2002201404A,9351,True,False,
2002201599A,97098,False,False,
2002201989A,28768,True,False,
2002202365C,31717,False,False,
2002202454A,48201,True,False,
2002202454A,87925,False,True,
2002202623B,102849,False,False,
2002203040D,45809,False,True,
2002203546D,57662,True,False,
2002203862C,404105,True,False,
2002203917C,14359,True,False,
2002204073C,524863,False,False,
2002204956D,62789,False,False,
2002205067A,55830,False,False,
2002205185B,19328,True,False,
2002205185B,165750,False,False,
2002205185B,134574,True,False,
2002205185B,52177,False,False,
2002205185B,299749,False,False,
2002205185B,7968,False,False,
2002205185B,41384,True,False,
2002205185B,195990,True,True,
2002205603C,4271,False,False,
2002205609E,69407,True,False,
2002205609E,243105,True,False,
2002205609E,97428,True,False,
2002205784D,22176,False,False,
2002205928C,10211,True,False,
2002206033D,58074,False,False,
2002206197B,194664,True,False,
2002206247E,43908,True,False,
2002206496C,39705,True,False,
2002206513D,169141,True,False,
2002206676C,139135,True,False,
2002206968B,8739,True,False,
2002207149B,39681,False,False,
2002207149B,31078,True,False,
2002207149B,308716,True,False,
2002207149B,248015,True,False,
2002207149B,89932,False,False,
2002207149B,102139,False,False,
2002207149B,166030,True,False,
2002207149B,20574,False,False,
2002207149B,237420,False,False,
2002207149B,250754,False,True,
2002207149B,258056,True,True,
2002207149B,28199,True,True,
2002207149B,101955,True,True,
2002207149B,42564,True,True,
2002207149B,84234,False,True,
2002207149B,73062,False,True,
2002207149B,59965,False,True,
2002207790C,374959,True,False,
2002207841E,149262,False,False,
2002207878E,117045,False,False,
2002208038B,135350,True,False,
2002208075B,486261,True,False,
2002208142D,54824,True,True,
2002208346B,368903,False,False,
2002208564E,50672,True,False,
2002208564E,108383,True,True,
2002208642E,346637,False,False,
2002209614C,17764,True,True,
2002209787B,13612,True,False,
2002210002D,340768,False,False,
2002210022B,287554,True,False,
2002210022B,38251,True,False,
2002210206C,256395,False,False,
2002210262A,175912,True,False,
2002210501B,78308,False,False,
2002210501B,23622,True,False,
2002210638B,236642,False,True,
2002211068A,372087,True,False,
2002211329A,248550,False,False,
2002211750D,126480,False,False,
2002212053C,189837,True,False,
2002212053C,118072,True,False,
2002212462B,140159,True,False,
2002212653C,426838,True,False,
2002212712E,38298,True,False,
2002212910B,147792,False,False,
2002212968B,78194,True,False,
2002213119C,43998,True,False,
2002213216D,230471,True,False,
2002213766C,187362,True,True,
2002214025A,18103,True,False,
2002214598D,246693,True,False,
2002214598D,238240,True,False,
2002214598D,48303,False,False,
2002214598D,91512,True,False,
2002214598D,153647,False,True,
2002215150D,26210,False,False,
2002215150D,36937,True,False,
2002215264C,494471,True,False,
2002215316C,105198,False,False,
2002216478B,29198,False,False,
2002216478B,13303,True,False,
2002216478B,25769,True,False,
2002216507C,45809,False,True,
2002216663C,46501,False,True,
2002216900C,87967,True,True,
2002217474D,147386,True,False,
2002217563C,69173,True,False,
2002217563C,67256,False,True,
2002217618D,135040,False,False,
2002217618D,199205,True,False,
2002217683B,145478,True,False,
2002217927D,155183,True,False,
2002218328E,28684,True,False,
2002218618E,48653,False,False,
2002219246D,121200,True,False,
2002219246D,94691,True,False,
2002219246D,100886,False,False,
2002219246D,73440,True,False,
2002219246D,107595,False,False,
2002219246D,57797,False,False,
2002219246D,70988,True,False,
2002219246D,73844,False,False,
2002219246D,59383,True,False,
2002219246D,8845,False,False,
2002219246D,97913,True,False,
2002219246D,41283,True,False,
2002219246D,80516,False,False,
2002219246D,42151,True,False,
2002219246D,109264,True,False,
2002219246D,142444,True,False,
2002219246D,31150,False,False,
2002219246D,109880,False,False,
2002219246D,215138,False,False,
2002219246D,74835,False,False,
2002219246D,20644,False,False,
2002219246D,321400,False,False,
2002219246D,3564,False,False,
2002219246D,64570,True,False,
2002219246D,86497,False,False,
2002219246D,164672,True,False,
2002219246D,5031,False,False,
2002219246D,83123,False,False,
2002219246D,143016,False,False,
2002219246D,58459,True,False,
2002219246D,67196,True,False,
2002219246D,99646,False,False,
2002219246D,30971,False,False,
2002219418C,10671,True,False,
2002219587D,134870,True,False,
2002219590C,143736,False,True,
2002219614D,293243,True,False,
2002219765D,183699,False,False,
2002219765D,47111,True,False,
2002219765D,227518,False,False,
2002219765D,43936,True,False,
2002219925E,42722,False,True,
2002220025B,243852,False,False,
2002220097C,83561,True,False,
2002220273D,48346,False,False,
2002220273D,132234,True,False,
2002220643E,34908,False,False,
2002220769B,36140,False,False,
2002220769B,177558,True,False,
2002220769B,68159,True,False,
2002220968E,37531,True,False,
2002220968E,38137,False,False,
2002220968E,73216,False,False,
2002220968E,23779,True,False,
2002220968E,265371,True,False,
2002220968E,12483,False,False,
2002221063A,93990,False,False,
2002221199E,77472,False,False,
2002221199E,82467,True,True,
2002221496B,27520,False,False,
2002221979C,129926,False,False,
2002222118E,100727,False,True,
2002222700E,224378,False,False,
2002222725C,17118,True,False,
2002223636C,351631,True,False,
2002224023B,85826,False,False,
2002224385C,162382,False,False,
2002224468A,519860,False,False,
2002224484C,397804,False,False,
2002224484C,435816,False,False,
2002224707A,336025,False,False,
2002225015A,52253,False,False,
2002225035D,51721,False,False,
2002225049B,293243,True,False,
2002225437D,89512,False,False,
2002225463D,43990,False,False,
2002225463D,28460,False,False,
2002225463D,28943,False,False,
2002225698C,334574,True,True,
2002225698C,48641,True,True,
2002226093E,137143,False,True,
2002226215C,67654,False,False,
2002226493E,170056,False,False,
2002226493E,197696,False,False,
2002226526D,275783,True,False,
2002226593B,88804,True,False,
2002226939E,254301,True,False,
2002226996E,36673,True,True,
2002227027E,144541,False,False,
2002227034B,167775,True,False,
2002227136E,51405,True,False,
2002227136E,98447,True,False,
2002227136E,66703,True,True,
2002227691D,104150,True,False,
2002227866D,36561,True,False,
2002227953E,249520,True,False,
2002228078D,14499,True,True,
2002228078D,30075,True,True,
2002228133A,80498,True,False,
2002228133A,86516,False,False,
2002228228D,33869,True,False,
2002228287B,88948,True,False,
2002228311A,174106,False,False,
2002228365E,15450,False,False,
2002228460A,16489,False,False,
2002228460A,53473,True,False,
2002228460A,178983,True,False,
2002228460A,125799,True,False,
2002228460A,127595,False,False,
2002228460A,47085,False,False,
2002228460A,41848,True,False,
2002228460A,334473,False,False,
2002228460A,28670,False,False,
2002228460A,55530,False,False,
2002228460A,72207,False,False,
2002228460A,170080,True,False,
2002228460A,62340,True,False,
2002228460A,28208,True,False,
2002228460A,23264,False,False,
2002228460A,17943,True,False,
2002228460A,90683,True,False,
2002228460A,66241,True,False,
2002228460A,67489,False,False,
2002228460A,167540,False,False,
2002228470B,64489,False,False,
2002228566C,388680,False,True,
2002228608C,32893,False,False,
2002228895A,295749,False,False,
2002228895A,17471,True,False,
2002229145C,31694,False,False,
2002229265C,28148,True,False,
2002229265C,130297,False,False,
2002229403C,219030,False,False,
2002229403C,24861,True,False,
2002229403C,277484,True,False,
2002229571A,347659,True,False,
2002229775D,10123,False,True,
2002229921D,52420,False,False,
2002229932D,66740,True,True,
2002230137E,9326,False,False,
2002230284B,141210,True,False,
2002230284B,137680,True,False,
2002230284B,142998,False,True,
2002230739D,168508,True,False,
2002230881B,60980,False,False,
2002231015C,38668,True,False,
2002231042C,87205,True,False,
2002231371B,36032,True,False,
2002231371B,376383,True,False,
2002231371B,132012,True,False,
2002231371B,118329,True,False,
2002231523C,487017,False,False,
2002231655E,140836,True,False,
2002231655E,113226,False,False,
2002231758C,13707,False,False,
2002232033C,219572,True,False,
2002232033C,293657,True,False,
2002232359C,81465,True,False,
2002232408C,497942,True,False,
2002232492A,25061,True,False,
2002232492A,26043,True,False,
2002232492A,9989,True,False,
2002232812B,42247,False,False,
2002232812B,302120,True,False,
2002232812B,106618,True,False,
2002232812B,216179,False,False,
2002232812B,77316,False,False,
2002232911D,313452,True,False,
2002233624B,312311,True,True,
2002233761D,219724,True,False,
2002233761D,190039,True,True,
2002233905C,264191,False,False,
2002233943B,134955,False,False,
2002233948A,8650,False,False,
2002234217A,178454,True,False,
2002234217A,33096,True,False,
2002234217A,116039,False,False,
2002234217A,105830,False,False,
2002234217A,41426,False,False,
2002234217A,141437,False,False,
2002234217A,81443,False,True,
2002234541D,367436,False,True,
2002235254A,22782,False,False,
2002235461E,137539,True,False,
2002235461E,321529,False,False,
2002235461E,291988,False,False,
2002235461E,273997,True,False,
2002235461E,238969,True,False,
2002235461E,196754,True,False,
2002235461E,258549,True,False,
2002235461E,210259,False,False,
2002235461E,229398,False,False,
2002235461E,281901,True,False,
2002235461E,466885,False,False,
2002235461E,395816,False,False,
2002235461E,211251,False,False,
2002235461E,221213,False,False,
2002235461E,324999,False,False,
2002235461E,387448,True,False,
2002235461E,292579,True,False,
2002235461E,495237,False,False,
2002235461E,367586,False,False,
2002235461E,495999,True,False,
2002235461E,219789,True,False,
2002235461E,61891,False,False,
2002235461E,173870,True,False,
2002235461E,161360,True,False,
2002235461E,99966,True,False,
2002235461E,280081,False,False,
2002235461E,310341,True,False,
2002235461E,307882,True,False,
2002235461E,350833,True,False,
2002235461E,308909,True,False,
2002235461E,332620,True,False,
2002235461E,217298,False,False,
2002235461E,443129,True,False,
2002235461E,221576,False,False,
2002235461E,309431,False,False,
2002235461E,278682,False,False,
2002235461E,322848,False,False,
2002235461E,106334,True,False,
2002235461E,102299,False,False,
2002235461E,425647,True,False,
2002235461E,413687,True,False,
2002235461E,235423,False,False,
2002235461E,271000,False,False,
2002235461E,423567,False,False,
2002235461E,253308,False,False,
2002235461E,307716,False,False,
2002235461E,256517,False,False,
2002235461E,256081,False,False,
2002235461E,173349,False,False,
2002235461E,495340,True,False,
2002235461E,342025,True,False,
2002235461E,93238,True,False,
2002235461E,513440,True,False,
2002235461E,237281,False,False,
2002235461E,269022,False,False,
2002235461E,217574,False,False,
2002235461E,236840,False,False,
2002235461E,344325,False,False,
2002235461E,435054,True,False,
2002235461E,359208,True,False,
2002235461E,294481,True,False,
2002235461E,196409,True,False,
2002235461E,334528,True,False,
2002235461E,318267,True,False,
2002235461E,249996,True,False,
2002235461E,216663,True,False,
2002235461E,428627,True,False,
2002235461E,107765,True,False,
2002235461E,148039,True,False,
2002235461E,481956,True,False,
2002235461E,205895,False,False,
2002235461E,297951,False,False,
2002235461E,425009,False,False,
2002235461E,297906,True,False,
2002235461E,186698,False,False,
2002235461E,239677,True,False,
2002235461E,110047,True,False,
2002235461E,308719,True,False,
2002235461E,504331,False,False,
2002235461E,405906,True,False,
2002235461E,170114,False,False,
2002235461E,454887,True,False,
2002236035C,140486,False,False,
2002236086C,338873,True,False,
2002236154E,80470,True,False,
2002236741B,485065,False,False,
2002236835D,99423,True,False,
2002236846C,23817,True,False,
2002236967B,65049,False,False,
2002236967B,13170,True,False,
2002236967B,29679,True,False,
2002236967B,71959,True,False,
2002236972C,480215,True,False,
2002236977A,297900,False,False,
2002237348E,128134,True,False,
2002237398D,385582,True,False,
2002237821B,301334,False,False,
2002237946A,78194,True,False,
2002238894B,259901,True,True,
2002239387E,19135,True,False,
2002239387E,288885,False,False,
2002239387E,8466,True,False,
2002239387E,10428,False,False,
2002239387E,3089,False,False,
2002239387E,16512,False,False,
2002239387E,8701,True,False,
2002239387E,57136,False,True,
2002239387E,15562,False,True,
2002239400C,172362,True,False,
2002239400C,61383,False,False,
2002239400C,319611,True,False,
2002239514C,22782,True,False,
2002239592A,111420,False,False,
2002239689B,460242,True,False,
2002239768A,162247,True,True,
2002239769D,216059,False,False,
2002239769D,28839,False,False,
2002239769D,193909,True,False,
2002240040C,341948,True,False,
2002240040C,364736,True,False,
2002240040C,392512,True,False,
2002240040C,218048,False,False,
2002240040C,15148,True,False,
2002240040C,70942,True,False,
2002240040C,174621,True,False,
2002240040C,2185,False,False,
2002240372A,40735,True,False,
2002240507E,112808,True,False,
2002240507E,145578,True,False,
2002240507E,177434,False,False,
2002240507E,179081,True,True,
2002240532C,103082,True,False,
2002240585D,427798,False,False,
2002240630E,31901,True,False,
2002240630E,292276,True,False,
2002240630E,117565,True,False,
2002240630E,166746,True,False,
2002240630E,71273,False,False,
2002241320B,325003,False,True,
2002241402B,29984,False,False,
2002241402B,417049,False,False,
2002241402B,421705,False,False,
2002241789C,41020,True,False,
2002242256E,437343,False,False,
2002242316B,252449,False,False,
2002242396A,206894,False,False,
2002242483E,199955,True,False,
2002242483E,27520,True,False,
2002242483E,100732,True,False,
2002242483E,32566,True,False,
2002242483E,76491,False,True,
2002242483E,20689,True,True,
2002242483E,39630,True,True,
2002242767C,247155,True,False,
2002243070C,292065,True,True,
2002243264D,386491,True,False,
2002243264D,8410,True,False,
2002243264D,53914,False,False,
2002243264D,31371,False,False,
2002243264D,22782,False,False,
2002243606C,171214,True,False,
2002243708C,96563,False,False,
2002243937A,26516,False,False,
2002244009D,73922,True,False,
2002244227A,101363,True,False,
2002244227A,204947,True,False,
2002244227A,4627,True,False,
2002244597D,231170,True,False,
2002244597D,27208,True,False,
2002245059C,15301,False,False,
2002245446C,51550,False,True,
2002245480B,82023,False,False,
2002246077E,60912,True,False,
2002246131B,46878,True,False,
2002246516D,16371,False,False,
2002247012C,121456,False,False,
2002247523B,51230,True,False,
2002247966C,302218,False,True,
2002247992C,140878,True,False,
2002248135E,119045,False,False,
2002248135E,206452,False,False,
2002248165C,350655,True,False,
2002248248A,66237,False,False,
2002248248A,163034,False,False,
2002248248A,63689,False,True,
2002248253D,98774,False,False,
2002248253D,89827,False,True,
2002248391A,1809,False,True,
2002248394C,224019,True,False,
2002248394C,69173,False,False,
2002248394C,185180,True,False,
2002248398B,36979,False,True,
2002248641C,100828,True,False,
2002248641C,49488,True,False,
2002248641C,185509,True,False,
2002248641C,213716,False,True,
2002248641C,62762,False,True,
2002248919A,181106,False,False,
2002248992B,38298,False,False,
2002249129A,40235,True,False,
2002249191C,21892,False,False,
2002249428E,59876,True,False,
2002249428E,145066,True,False,
2002249531E,191998,False,True,
2002249536E,92647,True,False,
2002249853B,140666,True,False,
2002250157A,231211,True,False,
2002250194D,129855,True,False,
2002250194D,73754,False,False,
2002250194D,26773,True,False,
2002250194D,202839,False,False,
2002250194D,78608,True,True,
2002250194D,261989,True,True,
2002250511E,104393,True,False,
2002250575D,30694,True,False,
2002250575D,17759,False,False,
2002250575D,97838,False,False,
2002250575D,57649,True,False,
2002250916C,42328,True,False,
2002251106C,70673,True,False,
2002251106C,153542,False,True,
2002251310C,11633,True,False,
2002251351C,5024,True,False,
2002251448E,2886,True,False,
2002251760A,349352,True,False,
2002251760A,331866,True,False,
2002251868A,236523,True,False,
2002251972E,29679,False,False,
2002251972E,124549,True,False,
2002251972E,148430,True,False,
2002251972E,111205,True,False,
2002251972E,49836,False,False,
2002251972E,24156,False,False,
2002251972E,95314,False,False,
2002251972E,297644,False,False,
2002251972E,41168,True,False,
2002251972E,318466,True,False,
2002251972E,227468,False,False,
2002251972E,276565,True,False,
2002251972E,206162,False,False,
2002251972E,85705,False,False,
2002251972E,56460,True,False,
2002251972E,136516,False,False,
2002251972E,51206,True,False,
2002251972E,143983,False,False,
2002251972E,63666,False,False,
2002251972E,2642,False,False,
2002251972E,249939,False,False,
2002251972E,236817,True,False,
2002251972E,204890,False,False,
2002251972E,137629,False,False,
2002251972E,274369,True,False,
2002251972E,171064,True,False,
2002251972E,243739,True,False,
2002251972E,315579,False,False,
2002251972E,59636,True,False,
2002251972E,47675,False,False,
2002251972E,78829,False,False,
2002251972E,255067,True,False,
2002251972E,76616,False,False,
2002251972E,224818,True,False,
2002251972E,56877,True,False,
2002251972E,270877,False,False,
2002251972E,222208,False,False,
2002251978C,25486,False,False,
2002252244D,113930,True,True,
2002252301E,192191,False,False,
2002252543A,276779,True,False,
2002252566D,514605,False,False,
2002253251A,16150,True,False,
2002253377B,2816,True,False,
2002253381A,123920,True,False,
2002253595C,99860,True,False,
2002253595C,32844,True,False,
2002253595C,28755,True,False,
2002253595C,128910,True,False,
2002253595C,323872,True,False,
2002253595C,55989,True,False,
2002253595C,40470,True,False,
2002253595C,54311,False,False,
2002253595C,8500,True,False,
2002253595C,55990,True,False,
2002253595C,118116,False,False,
2002253595C,17181,True,True,
2002253595C,48271,True,True,
2002253595C,145212,False,True,
2002253890D,366233,True,False,
2002254104E,140936,False,True,
2002254164E,204300,False,False,
2002254215A,208079,False,False,
2002254364E,82200,False,False,
2002254364E,9165,True,False,
2002254364E,32777,False,False,
2002254364E,28827,False,False,
2002255005C,386187,True,False,
2002255390E,133778,True,False,
2002255801B,95424,True,False,
2002255891A,368832,True,True,
2002255916A,527540,False,False,
2002255934C,213713,True,False,
2002255934C,60291,True,False,
2002255934C,25723,False,False,
2002255934C,75293,True,False,
2002255934C,137260,False,False,
2002255934C,135350,True,False,
2002255934C,103967,False,False,
2002255934C,163724,True,False,
2002255934C,53767,False,False,
2002255934C,149763,False,False,
2002255934C,72770,False,False,
2002255934C,146843,False,False,
2002255934C,117153,True,False,
2002255984B,95796,False,True,
2002256075B,60119,False,False,
2002256113C,339905,True,False,
2002256113C,457964,True,False,
2002256807B,204284,True,False,
2002256908C,83187,False,False,
2002257072B,198087,True,False,
2002257072B,272020,True,False,
2002257072B,83625,True,False,
2002257224C,80157,True,False,
2002257224C,36023,True,False,
2002257332A,37299,True,False,
2002257491C,63283,False,False,
2002257613E,289469,True,False,
2002257716D,375775,True,False,
2002257730E,158372,True,False,
2002257781E,281881,False,False,
2002258109B,53394,True,False,
2002258109B,80647,True,True,
2002258114E,37336,True,True,
2002258326B,71485,True,True,
2002258353D,16376,False,False,
2002258426B,28659,False,False,
2002258452E,349246,True,False,
2002258652D,65429,False,False,
2002258652D,49815,True,False,
2002258769E,319121,True,False,
2002259234B,402541,True,False,
2002259323B,108925,True,False,
2002259496E,25690,False,False,
2002259688C,3842,False,False,
2002259803B,381309,True,False,
2002259803B,146558,False,False,
2002259803B,3570,True,False,
2002259910D,34205,True,True,
2002260118A,148001,False,False,
2002260191C,109233,False,True,
2002260304E,483231,True,True,
2002260349E,313801,True,False,
2002260349E,433429,True,False,
2002260927D,87782,True,False,
2002261025D,7025,True,False,
2002261275A,186793,False,False,
2002261275A,38371,True,False,
2002261275A,86897,False,True,
2002261394C,246602,False,True,
2002261499B,208583,False,False,
2002261506B,50847,True,False,
2002261506B,359814,True,False,
2002261857A,63786,True,False,
2002262087E,62343,True,False,
2002262088A,41590,False,False,
2002262166B,200044,False,True,
2002262211E,276879,False,False,
2002262244B,131365,True,True,
2002262574B,314726,False,True,
2002262604A,222519,False,False,
2002262656D,2496,True,False,
2002262656D,82697,True,False,
2002262656D,57287,True,False,
2002262656D,35805,True,False,
2002262656D,107760,False,False,
2002262656D,40203,True,True,
2002262938C,73440,False,False,
2002263283C,177481,True,False,
2002263283C,53046,False,False,
2002263283C,15051,True,True,
2002263418D,13012,False,False,
2002263418D,28152,True,False,
2002263418D,33510,True,False,
2002263418D,93,False,False,
2002263657E,252224,False,False,
2002263719A,16888,True,False,
2002263719A,150736,True,False,
2002263719A,39383,True,True,
2002263719A,142434,True,True,
2002263719A,21768,True,True,
2002263724C,104360,True,False,
2002263935C,66663,True,False,
2002264488B,25190,False,False,
2002264634E,169666,False,False,
2002264769B,388552,False,False,
2002265401B,140618,False,False,
2002265461E,195002,True,False,
2002265582D,114392,False,False,
2002265736A,112965,False,False,
2002265883D,169479,True,False,
2002265883D,170074,False,False,
2002265883D,287338,True,False,
2002265883D,9160,False,False,
2002265883D,1387,False,True,
2002265883D,11194,True,True,
2002265883D,66058,True,True,
2002265983A,88204,False,False,
2002266190A,141308,True,False,
2002266216E,99156,False,False,
2002266257D,265556,False,True,
2002266343B,231736,False,False,
2002266343B,229115,True,False,
2002266343B,235329,True,False,
2002266343B,428522,False,False,
2002266343B,303247,False,False,
2002266343B,424613,True,True,
2002266343B,44422,False,True,
2002266568C,86057,False,False,
2002267027E,65328,False,False,
2002267027E,98439,True,False,
2002267027E,84397,True,False,
2002267027E,133666,True,True,
2002267385A,280351,False,False,
2002267591C,83594,True,False,
2002267607D,17045,True,False,
2002267607D,11076,False,False,
2002267621A,96446,True,True,
2002267626B,5049,True,False,
2002267626B,99966,False,False,
2002267681E,65341,False,False,
2002267737E,32944,True,True,
2002268286A,182163,False,False,
2002268360C,118072,False,True,
2002268659E,180683,True,False,
2002269379D,147496,False,False,
2002269520A,185929,True,False,
2002269755A,152531,True,False,
2002269955B,128952,True,False,
2002269955B,211485,True,False,
2002269955B,129598,True,False,
2002269955B,384800,True,True,
2002270036B,69826,True,False,
2002270046E,128679,False,True,
2002270046E,89204,True,True,
2002270196B,185289,True,False,
2002270304E,131176,True,False,
2002270341A,359390,True,False,
2002270564A,161919,False,True,
2002270608C,23218,True,False,
2002270671C,124372,True,False,
2002270819A,14301,False,False,
2002270819A,52697,True,False,
2002270819A,54350,True,False,
2002270819A,50925,True,False,
2002270819A,73057,True,True,
2002271105B,195593,True,False,
2002271216A,9023,False,False,
2002271276A,35722,True,False,
2002271833D,35659,False,False,
2002272008A,293602,True,False,
2002272054A,52488,True,False,
2002272054A,9795,True,False,
2002272054A,117317,True,False,
2002272054A,78953,True,False,
2002272069C,92095,False,False,
2002272104A,123983,False,True,
2002272147D,15348,True,False,
2002272177D,97327,True,False,
2002272463C,15580,False,False,
2002272463C,280078,True,False,
2002272463C,13549,True,False,
2002272811B,129926,True,False,
2002273587B,107235,True,False,
2002273616B,30787,True,False,
2002273616B,166789,False,False,
2002273709B,146427,True,False,
2002273835B,63499,True,False,
2002273903B,116358,False,False,
2002273903B,116404,True,False,
2002273977A,85629,False,False,
2002274689D,10146,False,False,
2002274689D,126538,False,False,
2002274792C,13126,True,False,
2002275301E,8806,False,False,
2002275301E,12313,True,False,
2002275301E,227,True,False,
2002275301E,2130,True,False,
2002275301E,12888,True,False,
2002275301E,8873,True,False,
2002275301E,12079,False,False,
2002275301E,8867,False,False,
2002275381E,31817,False,False,
2002275402B,63071,False,False,
2002275481C,119804,True,True,
2002275641C,104700,True,False,
2002275655B,315361,False,True,
2002275657C,107281,True,False,
2002275808D,137322,True,False,
2002276306E,16859,True,False,
2002276306E,97702,True,False,
2002276319E,30081,True,False,
2002276319E,289923,False,False,
2002276319E,60652,True,False,
2002276319E,136923,False,False,
2002276319E,289604,False,False,
2002276319E,85776,False,False,
2002276319E,17882,False,False,
2002276319E,142755,True,False,
2002276319E,128394,True,False,
2002276319E,102694,True,False,
